state,date,deaths,daily_change
Puerto Rico,2020-03-21,1,1
Puerto Rico,2020-03-22,1,0
Puerto Rico,2020-03-23,2,1
Puerto Rico,2020-03-24,2,0
Puerto Rico,2020-03-25,2,0
Puerto Rico,2020-03-26,2,0
Puerto Rico,2020-03-27,3,1
Puerto Rico,2020-03-28,3,0
Puerto Rico,2020-03-29,3,0
Puerto Rico,2020-03-30,6,3
Puerto Rico,2020-03-31,8,2
Puerto Rico,2020-04-01,11,3
Puerto Rico,2020-04-02,12,1
Puerto Rico,2020-04-03,15,3
Puerto Rico,2020-04-04,18,3
Puerto Rico,2020-04-05,20,2
Puerto Rico,2020-04-06,21,1
Puerto Rico,2020-04-07,23,2
Puerto Rico,2020-04-08,24,1
Puerto Rico,2020-04-09,33,9
Puerto Rico,2020-04-10,39,6
Puerto Rico,2020-04-11,42,3
Puerto Rico,2020-04-12,44,2
Puerto Rico,2020-04-13,45,1
Puerto Rico,2020-04-14,45,0
Puerto Rico,2020-04-15,51,6
Puerto Rico,2020-04-16,56,5
Puerto Rico,2020-04-17,58,2
Puerto Rico,2020-04-18,60,2
Puerto Rico,2020-04-19,62,2
Puerto Rico,2020-04-20,63,1
Puerto Rico,2020-04-21,64,1
Puerto Rico,2020-04-22,63,-1
Puerto Rico,2020-04-23,69,6
Puerto Rico,2020-04-24,77,8
Puerto Rico,2020-04-25,83,6
Puerto Rico,2020-04-26,84,1
Puerto Rico,2020-04-27,84,0
Puerto Rico,2020-04-28,86,2
Puerto Rico,2020-04-29,86,0
Puerto Rico,2020-04-30,92,6
Puerto Rico,2020-05-01,94,2
Puerto Rico,2020-05-02,95,1
Puerto Rico,2020-05-03,97,2
Puerto Rico,2020-05-04,97,0
Puerto Rico,2020-05-05,99,2
Puerto Rico,2020-05-06,99,0
Puerto Rico,2020-05-07,102,3
Puerto Rico,2020-05-08,107,5
Puerto Rico,2020-05-09,108,1
Puerto Rico,2020-05-10,111,3
Puerto Rico,2020-05-11,113,2
Puerto Rico,2020-05-12,114,1
Puerto Rico,2020-05-13,115,1
Puerto Rico,2020-05-14,117,2
Puerto Rico,2020-05-15,122,5
Puerto Rico,2020-05-16,122,0
Puerto Rico,2020-05-17,123,1
Puerto Rico,2020-05-18,124,1
Puerto Rico,2020-05-19,124,0
Puerto Rico,2020-05-20,125,1
Puerto Rico,2020-05-21,126,1
Puerto Rico,2020-05-22,126,0
Puerto Rico,2020-05-23,127,1
Puerto Rico,2020-05-24,127,0
Puerto Rico,2020-05-25,129,2
Puerto Rico,2020-05-26,129,0
Puerto Rico,2020-05-27,129,0
Puerto Rico,2020-05-28,131,2
Puerto Rico,2020-05-29,132,1
Puerto Rico,2020-05-30,133,1
Puerto Rico,2020-05-31,136,3
Puerto Rico,2020-06-01,136,0
Puerto Rico,2020-06-02,138,2
Puerto Rico,2020-06-03,140,2
Puerto Rico,2020-06-04,140,0
Puerto Rico,2020-06-05,141,1
Puerto Rico,2020-06-06,142,1
Puerto Rico,2020-06-07,142,0
Puerto Rico,2020-06-08,142,0
Puerto Rico,2020-06-09,142,0
Puerto Rico,2020-06-10,143,1
Puerto Rico,2020-06-11,144,1
Puerto Rico,2020-06-12,146,2
Puerto Rico,2020-06-13,146,0
Puerto Rico,2020-06-14,147,1
Puerto Rico,2020-06-15,147,0
Puerto Rico,2020-06-16,147,0
Puerto Rico,2020-06-17,147,0
Puerto Rico,2020-06-18,147,0
Puerto Rico,2020-06-19,147,0
Puerto Rico,2020-06-20,147,0
Puerto Rico,2020-06-21,149,2
Puerto Rico,2020-06-22,149,0
Puerto Rico,2020-06-23,149,0
Puerto Rico,2020-06-24,149,0
Puerto Rico,2020-06-25,151,2
Puerto Rico,2020-06-26,151,0
Puerto Rico,2020-06-27,152,1
Puerto Rico,2020-06-28,153,1
Puerto Rico,2020-06-29,153,0
Puerto Rico,2020-06-30,153,0
Puerto Rico,2020-07-01,153,0
Puerto Rico,2020-07-02,153,0
Puerto Rico,2020-07-03,154,1
Puerto Rico,2020-07-04,155,1
Puerto Rico,2020-07-05,155,0
Puerto Rico,2020-07-06,155,0
Puerto Rico,2020-07-07,157,2
Puerto Rico,2020-07-08,159,2
Puerto Rico,2020-07-09,159,0
Puerto Rico,2020-07-10,159,0
Puerto Rico,2020-07-11,167,8
Puerto Rico,2020-07-12,167,0
Puerto Rico,2020-07-13,167,0
Puerto Rico,2020-07-14,169,2
Puerto Rico,2020-07-15,171,2
Puerto Rico,2020-07-16,172,1
Puerto Rico,2020-07-17,177,5
Puerto Rico,2020-07-18,178,1
Puerto Rico,2020-07-19,178,0
Puerto Rico,2020-07-20,180,2
Puerto Rico,2020-07-21,180,0
Puerto Rico,2020-07-22,185,5
Puerto Rico,2020-07-23,188,3
Puerto Rico,2020-07-24,191,3
Puerto Rico,2020-07-25,201,10
Puerto Rico,2020-07-26,201,0
Puerto Rico,2020-07-27,201,0
Puerto Rico,2020-07-28,209,8
Puerto Rico,2020-07-29,211,2
Puerto Rico,2020-07-30,214,3
Puerto Rico,2020-07-31,219,5
Puerto Rico,2020-08-01,225,6
Puerto Rico,2020-08-02,230,5
Puerto Rico,2020-08-03,230,0
Puerto Rico,2020-08-04,237,7
Puerto Rico,2020-08-05,246,9
Puerto Rico,2020-08-06,258,12
Puerto Rico,2020-08-07,265,7
Puerto Rico,2020-08-08,274,9
Puerto Rico,2020-08-09,279,5
Puerto Rico,2020-08-10,279,0
Puerto Rico,2020-08-11,287,8
Puerto Rico,2020-08-12,295,8
Puerto Rico,2020-08-13,306,11
Puerto Rico,2020-08-14,317,11
Puerto Rico,2020-08-15,329,12
Puerto Rico,2020-08-16,335,6
Puerto Rico,2020-08-17,335,0
Puerto Rico,2020-08-18,346,11
Puerto Rico,2020-08-19,356,10
Rhode Island,2020-01-22,0,0
Rhode Island,2020-01-23,0,0
Rhode Island,2020-01-24,0,0
Rhode Island,2020-01-25,0,0
Rhode Island,2020-01-26,0,0
Rhode Island,2020-01-27,0,0
Rhode Island,2020-01-28,0,0
Rhode Island,2020-01-29,0,0
Rhode Island,2020-01-30,0,0
Rhode Island,2020-01-31,0,0
Rhode Island,2020-02-01,0,0
Rhode Island,2020-02-02,0,0
Rhode Island,2020-02-03,0,0
Rhode Island,2020-02-04,0,0
Rhode Island,2020-02-05,0,0
Rhode Island,2020-02-06,0,0
Rhode Island,2020-02-07,0,0
Rhode Island,2020-02-08,0,0
Rhode Island,2020-02-09,0,0
Rhode Island,2020-02-10,0,0
Rhode Island,2020-02-11,0,0
Rhode Island,2020-02-12,0,0
Rhode Island,2020-02-13,0,0
Rhode Island,2020-02-14,0,0
Rhode Island,2020-02-15,0,0
Rhode Island,2020-02-16,0,0
Rhode Island,2020-02-17,0,0
Rhode Island,2020-02-18,0,0
Rhode Island,2020-02-19,0,0
Rhode Island,2020-02-20,0,0
Rhode Island,2020-02-21,0,0
Rhode Island,2020-02-22,0,0
Rhode Island,2020-02-23,0,0
Rhode Island,2020-02-24,0,0
Rhode Island,2020-02-25,0,0
Rhode Island,2020-02-26,0,0
Rhode Island,2020-02-27,0,0
Rhode Island,2020-02-28,0,0
Rhode Island,2020-02-29,0,0
Rhode Island,2020-03-01,0,0
Rhode Island,2020-03-02,0,0
Rhode Island,2020-03-03,0,0
Rhode Island,2020-03-04,0,0
Rhode Island,2020-03-05,0,0
Rhode Island,2020-03-06,0,0
Rhode Island,2020-03-07,0,0
Rhode Island,2020-03-08,0,0
Rhode Island,2020-03-09,0,0
Rhode Island,2020-03-10,0,0
Rhode Island,2020-03-11,0,0
Rhode Island,2020-03-12,0,0
Rhode Island,2020-03-13,0,0
Rhode Island,2020-03-14,0,0
Rhode Island,2020-03-15,0,0
Rhode Island,2020-03-16,0,0
Rhode Island,2020-03-17,0,0
Rhode Island,2020-03-18,0,0
Rhode Island,2020-03-19,0,0
Rhode Island,2020-03-20,0,0
Rhode Island,2020-03-21,0,0
Rhode Island,2020-03-22,0,0
Rhode Island,2020-03-23,0,0
Rhode Island,2020-03-24,0,0
Rhode Island,2020-03-25,0,0
Rhode Island,2020-03-26,0,0
Rhode Island,2020-03-27,0,0
Rhode Island,2020-03-28,2,2
Rhode Island,2020-03-29,3,1
Rhode Island,2020-03-30,4,1
Rhode Island,2020-03-31,8,4
Rhode Island,2020-04-01,10,2
Rhode Island,2020-04-02,12,2
Rhode Island,2020-04-03,14,2
Rhode Island,2020-04-04,17,3
Rhode Island,2020-04-05,25,8
Rhode Island,2020-04-06,27,2
Rhode Island,2020-04-07,30,3
Rhode Island,2020-04-08,35,5
Rhode Island,2020-04-09,43,8
Rhode Island,2020-04-10,43,0
Rhode Island,2020-04-11,56,13
Rhode Island,2020-04-12,63,7
Rhode Island,2020-04-13,63,0
Rhode Island,2020-04-14,80,17
Rhode Island,2020-04-15,80,0
Rhode Island,2020-04-16,87,7
Rhode Island,2020-04-17,118,31
Rhode Island,2020-04-18,137,19
Rhode Island,2020-04-19,150,13
Rhode Island,2020-04-20,155,5
Rhode Island,2020-04-21,171,16
Rhode Island,2020-04-22,181,10
Rhode Island,2020-04-23,189,8
Rhode Island,2020-04-24,202,13
Rhode Island,2020-04-25,215,13
Rhode Island,2020-04-26,226,11
Rhode Island,2020-04-27,233,7
Rhode Island,2020-04-28,239,6
Rhode Island,2020-04-29,251,12
Rhode Island,2020-04-30,266,15
Rhode Island,2020-05-01,279,13
Rhode Island,2020-05-02,296,17
Rhode Island,2020-05-03,320,24
Rhode Island,2020-05-04,341,21
Rhode Island,2020-05-05,355,14
Rhode Island,2020-05-06,370,15
Rhode Island,2020-05-07,388,18
Rhode Island,2020-05-08,399,11
Rhode Island,2020-05-09,418,19
Rhode Island,2020-05-10,422,4
Rhode Island,2020-05-11,430,8
Rhode Island,2020-05-12,444,14
Rhode Island,2020-05-13,462,18
Rhode Island,2020-05-14,468,6
Rhode Island,2020-05-15,479,11
Rhode Island,2020-05-16,489,10
Rhode Island,2020-05-17,499,10
Rhode Island,2020-05-18,506,7
Rhode Island,2020-05-19,532,26
Rhode Island,2020-05-20,538,6
Rhode Island,2020-05-21,556,18
Rhode Island,2020-05-22,579,23
Rhode Island,2020-05-23,597,18
Rhode Island,2020-05-24,608,11
Rhode Island,2020-05-25,608,0
Rhode Island,2020-05-26,634,26
Rhode Island,2020-05-27,655,21
Rhode Island,2020-05-28,677,22
Rhode Island,2020-05-29,693,16
Rhode Island,2020-05-30,711,18
Rhode Island,2020-05-31,718,7
Rhode Island,2020-06-01,720,2
Rhode Island,2020-06-02,732,12
Rhode Island,2020-06-03,742,10
Rhode Island,2020-06-04,756,14
Rhode Island,2020-06-05,772,16
Rhode Island,2020-06-06,772,0
Rhode Island,2020-06-07,772,0
Rhode Island,2020-06-08,799,27
Rhode Island,2020-06-09,808,9
Rhode Island,2020-06-10,812,4
Rhode Island,2020-06-11,823,11
Rhode Island,2020-06-12,833,10
Rhode Island,2020-06-13,833,0
Rhode Island,2020-06-14,833,0
Rhode Island,2020-06-15,851,18
Rhode Island,2020-06-16,865,14
Rhode Island,2020-06-17,876,11
Rhode Island,2020-06-18,885,9
Rhode Island,2020-06-19,894,9
Rhode Island,2020-06-20,894,0
Rhode Island,2020-06-21,894,0
Rhode Island,2020-06-22,903,9
Rhode Island,2020-06-23,906,3
Rhode Island,2020-06-24,912,6
Rhode Island,2020-06-25,920,8
Rhode Island,2020-06-26,927,7
Rhode Island,2020-06-27,927,0
Rhode Island,2020-06-28,927,0
Rhode Island,2020-06-29,946,19
Rhode Island,2020-06-30,950,4
Rhode Island,2020-07-01,956,6
Rhode Island,2020-07-02,959,3
Rhode Island,2020-07-03,960,1
Rhode Island,2020-07-04,960,0
Rhode Island,2020-07-05,960,0
Rhode Island,2020-07-06,960,0
Rhode Island,2020-07-07,969,9
Rhode Island,2020-07-08,971,2
Rhode Island,2020-07-09,974,3
Rhode Island,2020-07-10,976,2
Rhode Island,2020-07-11,976,0
Rhode Island,2020-07-12,976,0
Rhode Island,2020-07-13,984,8
Rhode Island,2020-07-14,985,1
Rhode Island,2020-07-15,987,2
Rhode Island,2020-07-16,988,1
Rhode Island,2020-07-17,990,2
Rhode Island,2020-07-18,990,0
Rhode Island,2020-07-19,990,0
Rhode Island,2020-07-20,995,5
Rhode Island,2020-07-21,996,1
Rhode Island,2020-07-22,997,1
Rhode Island,2020-07-23,1001,4
Rhode Island,2020-07-24,1002,1
Rhode Island,2020-07-25,1002,0
Rhode Island,2020-07-26,1002,0
Rhode Island,2020-07-27,1004,2
Rhode Island,2020-07-28,1005,1
Rhode Island,2020-07-29,1007,2
Rhode Island,2020-07-30,1007,0
Rhode Island,2020-07-31,1007,0
Rhode Island,2020-08-01,1007,0
Rhode Island,2020-08-02,1007,0
Rhode Island,2020-08-03,1010,3
Rhode Island,2020-08-04,1011,1
Rhode Island,2020-08-05,1012,1
Rhode Island,2020-08-06,1014,2
Rhode Island,2020-08-07,1014,0
Rhode Island,2020-08-08,1014,0
Rhode Island,2020-08-09,1014,0
Rhode Island,2020-08-10,1015,1
Rhode Island,2020-08-11,1016,1
Rhode Island,2020-08-12,1018,2
Rhode Island,2020-08-13,1019,1
Rhode Island,2020-08-14,1021,2
Rhode Island,2020-08-15,1021,0
Rhode Island,2020-08-16,1021,0
Rhode Island,2020-08-17,1023,2
Rhode Island,2020-08-18,1024,1
Rhode Island,2020-08-19,1027,3
South Carolina,2020-01-22,0,0
South Carolina,2020-01-23,0,0
South Carolina,2020-01-24,0,0
South Carolina,2020-01-25,0,0
South Carolina,2020-01-26,0,0
South Carolina,2020-01-27,0,0
South Carolina,2020-01-28,0,0
South Carolina,2020-01-29,0,0
South Carolina,2020-01-30,0,0
South Carolina,2020-01-31,0,0
South Carolina,2020-02-01,0,0
South Carolina,2020-02-02,0,0
South Carolina,2020-02-03,0,0
South Carolina,2020-02-04,0,0
South Carolina,2020-02-05,0,0
South Carolina,2020-02-06,0,0
South Carolina,2020-02-07,0,0
South Carolina,2020-02-08,0,0
South Carolina,2020-02-09,0,0
South Carolina,2020-02-10,0,0
South Carolina,2020-02-11,0,0
South Carolina,2020-02-12,0,0
South Carolina,2020-02-13,0,0
South Carolina,2020-02-14,0,0
South Carolina,2020-02-15,0,0
South Carolina,2020-02-16,0,0
South Carolina,2020-02-17,0,0
South Carolina,2020-02-18,0,0
South Carolina,2020-02-19,0,0
South Carolina,2020-02-20,0,0
South Carolina,2020-02-21,0,0
South Carolina,2020-02-22,0,0
South Carolina,2020-02-23,0,0
South Carolina,2020-02-24,0,0
South Carolina,2020-02-25,0,0
South Carolina,2020-02-26,0,0
South Carolina,2020-02-27,0,0
South Carolina,2020-02-28,0,0
South Carolina,2020-02-29,0,0
South Carolina,2020-03-01,0,0
South Carolina,2020-03-02,0,0
South Carolina,2020-03-03,0,0
South Carolina,2020-03-04,0,0
South Carolina,2020-03-05,0,0
South Carolina,2020-03-06,0,0
South Carolina,2020-03-07,0,0
South Carolina,2020-03-08,0,0
South Carolina,2020-03-09,0,0
South Carolina,2020-03-10,0,0
South Carolina,2020-03-11,0,0
South Carolina,2020-03-12,0,0
South Carolina,2020-03-13,0,0
South Carolina,2020-03-14,0,0
South Carolina,2020-03-15,0,0
South Carolina,2020-03-16,1,1
South Carolina,2020-03-17,1,0
South Carolina,2020-03-18,1,0
South Carolina,2020-03-19,1,0
South Carolina,2020-03-20,3,2
South Carolina,2020-03-21,3,0
South Carolina,2020-03-22,3,0
South Carolina,2020-03-23,5,2
South Carolina,2020-03-24,5,0
South Carolina,2020-03-25,7,2
South Carolina,2020-03-26,9,2
South Carolina,2020-03-27,13,4
South Carolina,2020-03-28,15,2
South Carolina,2020-03-29,16,1
South Carolina,2020-03-30,18,2
South Carolina,2020-03-31,22,4
South Carolina,2020-04-01,26,4
South Carolina,2020-04-02,31,5
South Carolina,2020-04-03,34,3
South Carolina,2020-04-04,40,6
South Carolina,2020-04-05,44,4
South Carolina,2020-04-06,48,4
South Carolina,2020-04-07,51,3
South Carolina,2020-04-08,51,0
South Carolina,2020-04-09,67,16
South Carolina,2020-04-10,72,5
South Carolina,2020-04-11,80,8
South Carolina,2020-04-12,82,2
South Carolina,2020-04-13,82,0
South Carolina,2020-04-14,97,15
South Carolina,2020-04-15,106,9
South Carolina,2020-04-16,111,5
South Carolina,2020-04-17,116,5
South Carolina,2020-04-18,119,3
South Carolina,2020-04-19,120,1
South Carolina,2020-04-20,123,3
South Carolina,2020-04-21,124,1
South Carolina,2020-04-22,140,16
South Carolina,2020-04-23,150,10
South Carolina,2020-04-24,157,7
South Carolina,2020-04-25,166,9
South Carolina,2020-04-26,174,8
South Carolina,2020-04-27,177,3
South Carolina,2020-04-28,192,15
South Carolina,2020-04-29,231,39
South Carolina,2020-04-30,244,13
South Carolina,2020-05-01,256,12
South Carolina,2020-05-02,267,11
South Carolina,2020-05-03,275,8
South Carolina,2020-05-04,283,8
South Carolina,2020-05-05,296,13
South Carolina,2020-05-06,305,9
South Carolina,2020-05-07,316,11
South Carolina,2020-05-08,320,4
South Carolina,2020-05-09,330,10
South Carolina,2020-05-10,331,1
South Carolina,2020-05-11,346,15
South Carolina,2020-05-12,355,9
South Carolina,2020-05-13,362,7
South Carolina,2020-05-14,371,9
South Carolina,2020-05-15,380,9
South Carolina,2020-05-16,380,0
South Carolina,2020-05-17,385,5
South Carolina,2020-05-18,391,6
South Carolina,2020-05-19,399,8
South Carolina,2020-05-20,407,8
South Carolina,2020-05-21,416,9
South Carolina,2020-05-22,419,3
South Carolina,2020-05-23,425,6
South Carolina,2020-05-24,435,10
South Carolina,2020-05-25,440,5
South Carolina,2020-05-26,446,6
South Carolina,2020-05-27,466,20
South Carolina,2020-05-28,470,4
South Carolina,2020-05-29,483,13
South Carolina,2020-05-30,487,4
South Carolina,2020-05-31,494,7
South Carolina,2020-06-01,500,6
South Carolina,2020-06-02,501,1
South Carolina,2020-06-03,518,17
South Carolina,2020-06-04,525,7
South Carolina,2020-06-05,539,14
South Carolina,2020-06-06,545,6
South Carolina,2020-06-07,546,1
South Carolina,2020-06-08,557,11
South Carolina,2020-06-09,568,11
South Carolina,2020-06-10,575,7
South Carolina,2020-06-11,588,13
South Carolina,2020-06-12,593,5
South Carolina,2020-06-13,599,6
South Carolina,2020-06-14,600,1
South Carolina,2020-06-15,602,2
South Carolina,2020-06-16,607,5
South Carolina,2020-06-17,617,10
South Carolina,2020-06-18,621,4
South Carolina,2020-06-19,639,18
South Carolina,2020-06-20,644,5
South Carolina,2020-06-21,653,9
South Carolina,2020-06-22,659,6
South Carolina,2020-06-23,673,14
South Carolina,2020-06-24,683,10
South Carolina,2020-06-25,693,10
South Carolina,2020-06-26,694,1
South Carolina,2020-06-27,711,17
South Carolina,2020-06-28,716,5
South Carolina,2020-06-29,720,4
South Carolina,2020-06-30,739,19
South Carolina,2020-07-01,766,27
South Carolina,2020-07-02,784,18
South Carolina,2020-07-03,793,9
South Carolina,2020-07-04,813,20
South Carolina,2020-07-05,820,7
South Carolina,2020-07-06,827,7
South Carolina,2020-07-07,846,19
South Carolina,2020-07-08,884,38
South Carolina,2020-07-09,905,21
South Carolina,2020-07-10,929,24
South Carolina,2020-07-11,951,22
South Carolina,2020-07-12,961,10
South Carolina,2020-07-13,972,11
South Carolina,2020-07-14,993,21
South Carolina,2020-07-15,998,5
South Carolina,2020-07-16,1070,72
South Carolina,2020-07-17,1096,26
South Carolina,2020-07-18,1135,39
South Carolina,2020-07-19,1155,20
South Carolina,2020-07-20,1164,9
South Carolina,2020-07-21,1221,57
South Carolina,2020-07-22,1285,64
South Carolina,2020-07-23,1334,49
South Carolina,2020-07-24,1385,51
South Carolina,2020-07-25,1465,80
South Carolina,2020-07-26,1491,26
South Carolina,2020-07-27,1506,15
South Carolina,2020-07-28,1565,59
South Carolina,2020-07-29,1615,50
South Carolina,2020-07-30,1667,52
South Carolina,2020-07-31,1712,45
South Carolina,2020-08-01,1751,39
South Carolina,2020-08-02,1777,26
South Carolina,2020-08-03,1793,16
South Carolina,2020-08-04,1847,54
South Carolina,2020-08-05,1894,47
South Carolina,2020-08-06,1942,48
South Carolina,2020-08-07,1962,20
South Carolina,2020-08-08,2007,45
South Carolina,2020-08-09,2031,24
South Carolina,2020-08-10,2048,17
South Carolina,2020-08-11,2098,50
South Carolina,2020-08-12,2144,46
South Carolina,2020-08-13,2184,40
South Carolina,2020-08-14,2204,20
South Carolina,2020-08-15,2260,56
South Carolina,2020-08-16,2269,9
South Carolina,2020-08-17,2288,19
South Carolina,2020-08-18,2343,55
South Carolina,2020-08-19,2360,17
South Dakota,2020-01-22,0,0
South Dakota,2020-01-23,0,0
South Dakota,2020-01-24,0,0
South Dakota,2020-01-25,0,0
South Dakota,2020-01-26,0,0
South Dakota,2020-01-27,0,0
South Dakota,2020-01-28,0,0
South Dakota,2020-01-29,0,0
South Dakota,2020-01-30,0,0
South Dakota,2020-01-31,0,0
South Dakota,2020-02-01,0,0
South Dakota,2020-02-02,0,0
South Dakota,2020-02-03,0,0
South Dakota,2020-02-04,0,0
South Dakota,2020-02-05,0,0
South Dakota,2020-02-06,0,0
South Dakota,2020-02-07,0,0
South Dakota,2020-02-08,0,0
South Dakota,2020-02-09,0,0
South Dakota,2020-02-10,0,0
South Dakota,2020-02-11,0,0
South Dakota,2020-02-12,0,0
South Dakota,2020-02-13,0,0
South Dakota,2020-02-14,0,0
South Dakota,2020-02-15,0,0
South Dakota,2020-02-16,0,0
South Dakota,2020-02-17,0,0
South Dakota,2020-02-18,0,0
South Dakota,2020-02-19,0,0
South Dakota,2020-02-20,0,0
South Dakota,2020-02-21,0,0
South Dakota,2020-02-22,0,0
South Dakota,2020-02-23,0,0
South Dakota,2020-02-24,0,0
South Dakota,2020-02-25,0,0
South Dakota,2020-02-26,0,0
South Dakota,2020-02-27,0,0
South Dakota,2020-02-28,0,0
South Dakota,2020-02-29,0,0
South Dakota,2020-03-01,0,0
South Dakota,2020-03-02,0,0
South Dakota,2020-03-03,0,0
South Dakota,2020-03-04,0,0
South Dakota,2020-03-05,0,0
South Dakota,2020-03-06,0,0
South Dakota,2020-03-07,0,0
South Dakota,2020-03-08,0,0
South Dakota,2020-03-09,0,0
South Dakota,2020-03-10,0,0
South Dakota,2020-03-11,1,1
South Dakota,2020-03-12,1,0
South Dakota,2020-03-13,1,0
South Dakota,2020-03-14,1,0
South Dakota,2020-03-15,1,0
South Dakota,2020-03-16,1,0
South Dakota,2020-03-17,1,0
South Dakota,2020-03-18,1,0
South Dakota,2020-03-19,1,0
South Dakota,2020-03-20,1,0
South Dakota,2020-03-21,1,0
South Dakota,2020-03-22,1,0
South Dakota,2020-03-23,1,0
South Dakota,2020-03-24,1,0
South Dakota,2020-03-25,1,0
South Dakota,2020-03-26,1,0
South Dakota,2020-03-27,1,0
South Dakota,2020-03-28,1,0
South Dakota,2020-03-29,1,0
South Dakota,2020-03-30,1,0
South Dakota,2020-03-31,1,0
South Dakota,2020-04-01,2,1
South Dakota,2020-04-02,2,0
South Dakota,2020-04-03,2,0
South Dakota,2020-04-04,2,0
South Dakota,2020-04-05,2,0
South Dakota,2020-04-06,4,2
South Dakota,2020-04-07,6,2
South Dakota,2020-04-08,6,0
South Dakota,2020-04-09,6,0
South Dakota,2020-04-10,6,0
South Dakota,2020-04-11,6,0
South Dakota,2020-04-12,6,0
South Dakota,2020-04-13,6,0
South Dakota,2020-04-14,6,0
South Dakota,2020-04-15,6,0
South Dakota,2020-04-16,7,1
South Dakota,2020-04-17,7,0
South Dakota,2020-04-18,7,0
South Dakota,2020-04-19,7,0
South Dakota,2020-04-20,7,0
South Dakota,2020-04-21,8,1
South Dakota,2020-04-22,9,1
South Dakota,2020-04-23,9,0
South Dakota,2020-04-24,10,1
South Dakota,2020-04-25,10,0
South Dakota,2020-04-26,11,1
South Dakota,2020-04-27,11,0
South Dakota,2020-04-28,11,0
South Dakota,2020-04-29,13,2
South Dakota,2020-04-30,17,4
South Dakota,2020-05-01,21,4
South Dakota,2020-05-02,21,0
South Dakota,2020-05-03,21,0
South Dakota,2020-05-04,21,0
South Dakota,2020-05-05,24,3
South Dakota,2020-05-06,29,5
South Dakota,2020-05-07,31,2
South Dakota,2020-05-08,31,0
South Dakota,2020-05-09,34,3
South Dakota,2020-05-10,34,0
South Dakota,2020-05-11,34,0
South Dakota,2020-05-12,39,5
South Dakota,2020-05-13,39,0
South Dakota,2020-05-14,43,4
South Dakota,2020-05-15,44,1
South Dakota,2020-05-16,44,0
South Dakota,2020-05-17,44,0
South Dakota,2020-05-18,44,0
South Dakota,2020-05-19,46,2
South Dakota,2020-05-20,46,0
South Dakota,2020-05-21,48,2
South Dakota,2020-05-22,50,2
South Dakota,2020-05-23,50,0
South Dakota,2020-05-24,50,0
South Dakota,2020-05-25,50,0
South Dakota,2020-05-26,50,0
South Dakota,2020-05-27,54,4
South Dakota,2020-05-28,54,0
South Dakota,2020-05-29,59,5
South Dakota,2020-05-30,62,3
South Dakota,2020-05-31,62,0
South Dakota,2020-06-01,62,0
South Dakota,2020-06-02,62,0
South Dakota,2020-06-03,62,0
South Dakota,2020-06-04,64,2
South Dakota,2020-06-05,64,0
South Dakota,2020-06-06,65,1
South Dakota,2020-06-07,65,0
South Dakota,2020-06-08,65,0
South Dakota,2020-06-09,68,3
South Dakota,2020-06-10,69,1
South Dakota,2020-06-11,73,4
South Dakota,2020-06-12,74,1
South Dakota,2020-06-13,75,1
South Dakota,2020-06-14,75,0
South Dakota,2020-06-15,75,0
South Dakota,2020-06-16,77,2
South Dakota,2020-06-17,78,1
South Dakota,2020-06-18,78,0
South Dakota,2020-06-19,81,3
South Dakota,2020-06-20,81,0
South Dakota,2020-06-21,81,0
South Dakota,2020-06-22,81,0
South Dakota,2020-06-23,83,2
South Dakota,2020-06-24,84,1
South Dakota,2020-06-25,87,3
South Dakota,2020-06-26,88,1
South Dakota,2020-06-27,91,3
South Dakota,2020-06-28,91,0
South Dakota,2020-06-29,91,0
South Dakota,2020-06-30,91,0
South Dakota,2020-07-01,93,2
South Dakota,2020-07-02,97,4
South Dakota,2020-07-03,97,0
South Dakota,2020-07-04,97,0
South Dakota,2020-07-05,97,0
South Dakota,2020-07-06,97,0
South Dakota,2020-07-07,98,1
South Dakota,2020-07-08,98,0
South Dakota,2020-07-09,101,3
South Dakota,2020-07-10,107,6
South Dakota,2020-07-11,109,2
South Dakota,2020-07-12,109,0
South Dakota,2020-07-13,109,0
South Dakota,2020-07-14,109,0
South Dakota,2020-07-15,111,2
South Dakota,2020-07-16,115,4
South Dakota,2020-07-17,116,1
South Dakota,2020-07-18,116,0
South Dakota,2020-07-19,118,2
South Dakota,2020-07-20,118,0
South Dakota,2020-07-21,118,0
South Dakota,2020-07-22,119,1
South Dakota,2020-07-23,121,2
South Dakota,2020-07-24,122,1
South Dakota,2020-07-25,122,0
South Dakota,2020-07-26,123,1
South Dakota,2020-07-27,123,0
South Dakota,2020-07-28,123,0
South Dakota,2020-07-29,129,6
South Dakota,2020-07-30,129,0
South Dakota,2020-07-31,130,1
South Dakota,2020-08-01,134,4
South Dakota,2020-08-02,135,1
South Dakota,2020-08-03,135,0
South Dakota,2020-08-04,136,1
South Dakota,2020-08-05,137,1
South Dakota,2020-08-06,141,4
South Dakota,2020-08-07,144,3
South Dakota,2020-08-08,146,2
South Dakota,2020-08-09,146,0
South Dakota,2020-08-10,146,0
South Dakota,2020-08-11,146,0
South Dakota,2020-08-12,147,1
South Dakota,2020-08-13,148,1
South Dakota,2020-08-14,150,2
South Dakota,2020-08-15,152,2
South Dakota,2020-08-16,153,1
South Dakota,2020-08-17,153,0
South Dakota,2020-08-18,154,1
South Dakota,2020-08-19,155,1
Tennessee,2020-01-22,0,0
Tennessee,2020-01-23,0,0
Tennessee,2020-01-24,0,0
