id,dcbt,age,female,salary,exp,score,hq,claims
31087,0,32.772572,0,6.4582229,3.0164719,4.1948967,0,238.04376
31088,1,50.069054,1,5.6165671,21.807482,6.1976047,0,848.19818
31089,0,20.063297,1,.046018925,20.444,6.904511,1,444.65082
31090,0,59.699722,0,17.835049,.95046335,3.500138,1,822.9046
31091,0,41.415295,0,.042840715,17.263018,10.605413,0,266.2926
31092,0,65.519943,1,3.8345377,8.5766335,6.3264141,1,1290.614
31093,0,35.176933,1,3.7451601,10.950088,6.322113,0,650.71564
31094,0,44.382286,0,1.4399028,.71539187,8.2477789,0,491.0148
31095,0,40.950268,0,4.1795578,3.1696858,8.5141754,0,556.70215
31096,0,35.041241,0,4.3877258,.27064306,6.0851221,0,386.80267
31097,0,50.472458,0,2.0739,9.8213511,8.8130074,0,595.86346
31098,0,41.338001,1,.66777194,7.3845391,2.7850816,0,549.83405
31099,0,47.140007,1,3.8147211,12.648305,1.7301935,0,459.05981
31100,0,30.203215,0,.8006562,7.5882025,6.4253244,0,301.65744
31101,0,30.322533,1,8.9926538,16.203884,6.1924119,0,434.37134
31102,0,34.432125,1,6.8881421,2.1443648,8.1260586,0,712.56342
31103,0,24.82143,0,1.1637686,2.4411578,8.072463,0,338.51471
31104,0,36.819542,0,17.209526,17.217739,6.3609042,0,372.96225
31105,0,48.179417,0,7.1964664,13.79261,3.3484659,0,690.31842
31106,0,27.030687,1,4.3096089,6.9845252,3.5437593,1,753.64508
31107,0,32.066757,1,.21264292,10.889281,1.4349455,0,409.1434
31108,0,38.676334,0,5.146162,5.7320561,8.6266441,0,241.09543
31109,0,30.944782,0,3.5006878,5.1638279,12.49157,1,602.54474
31110,0,36.149021,1,.60349566,2.9231658,1.5754663,0,649.55902
31111,0,48.302967,0,20.840008,15.327171,5.8299274,0,517.57172
31112,0,51.930229,0,17.898436,16.058916,6.4338856,0,590.55621
31113,0,37.749336,1,7.4520144,8.2911587,9.2540112,0,714.97974
31114,0,41.945606,1,6.0128288,5.8722219,4.209414,0,860.92841
31115,0,22.35796,1,2.9292669,9.0770063,-1.9450045,0,393.34753
31116,0,31.514814,1,7.9665527,13.97282,1.2725104,0,719.13129
31117,0,33.179161,0,3.8604639,7.444447,10.315362,0,475.55911
31118,0,31.173033,1,4.8628707,14.104782,6.9013057,0,551.51019
31119,1,35.830139,0,4.0185418,2.3226683,2.1028135,0,297.43533
31120,0,35.329018,0,1.6715339,10.295587,3.3102694,1,291.91779
31121,0,44.344742,0,1.9575913,17.014585,4.3038898,0,410.97504
31122,1,59.22044,0,2.9878297,5.0934067,7.4528108,1,746.69318
31123,0,34.579185,0,1.9823306,3.5209944,5.1649022,0,366.72986
31124,0,46.816746,1,1.61967,16.439762,6.0172729,0,685.2511
31125,0,27.785854,0,1.1732882,7.894032,3.1788495,0,209.17296
31126,1,30.813679,1,18.884398,10.327133,3.736814,0,652.31854
31127,0,47.666965,0,5.9434266,1.1311572,.80185831,0,240.51198
31128,0,63.608482,0,3.8559649,3.8373718,2.3422484,0,803.39777
31129,0,41.597691,1,10.65708,1.868305,4.3140612,0,679.96112
31130,0,37.127811,0,8.547904,5.2331042,10.180707,0,522.93213
31131,0,51.372223,0,2.8973818,4.3012748,8.3053818,0,585.25916
31132,0,32.626606,1,2.362767,13.29275,2.3262532,0,682.8703
31133,0,22.257113,0,3.7411964,5.2243218,5.2684383,0,112.26927
31134,0,37.247467,0,2.0168154,9.4998865,7.7374592,0,440.64288
31135,1,40.985588,1,.17821614,11.065866,8.1497231,1,645.60895
31136,0,25.06134,1,.15443327,2.5873425,6.6263943,0,499.14243
31137,1,24.896286,1,.80616963,16.084776,.91939265,1,471.69125
31138,0,53.720078,1,1.115876,8.7350607,6.4212675,0,1037.4529
31139,0,23.3734,0,7.4374208,11.320423,2.5875564,0,109.22876
31140,1,61.0634,1,1.2803832,2.5563354,7.4776673,0,1013.1211
31141,0,33.980717,0,5.9038124,14.187116,2.7560368,0,336.42694
31142,0,58.871479,1,3.5801244,11.870439,10.298483,0,904.54065
31143,0,46.786652,0,1.742854,19.107904,8.8929024,0,373.3576
31144,1,27.723688,0,16.104025,4.668807,3.3061893,1,469.17645
31145,0,35.84481,1,3.7075121,15.243804,-.21277939,0,643.81854
31146,0,38.296124,0,1.5518128,12.041767,5.5170498,0,534.39447
31147,0,43.736473,1,.30097407,16.088243,5.1671667,0,834.62573
31148,0,56.078568,1,20.21666,10.641683,5.6276517,0,1065.3077
31149,1,32.203178,0,5.436327,16.927231,5.8816113,1,165.45105
31150,0,63.373894,0,5.55656,7.2023673,6.7254972,1,870.78009
31151,0,27.64259,1,.72670543,19.355293,4.0092816,0,611.27441
31152,0,37.580097,0,8.1091976,9.4506578,4.2473154,0,400.15973
31153,0,50.582031,1,.038691171,12.862718,8.5165148,0,949.42212
31154,0,43.599388,1,10.933756,4.2018437,4.0312696,0,921.34375
31155,0,49.379276,0,.93890357,13.710621,2.880276,0,560.59528
31156,0,51.853447,0,1.5861593,4.7033529,11.702277,0,615.30676
31157,0,57.618336,1,3.0016456,3.391993,4.964561,1,1242.8983
31158,0,42.445217,1,1.3006516,17.15346,9.3211498,0,807.00562
31159,0,49.002785,1,4.0717382,19.707651,.87024599,0,910.41949
31160,0,30.691528,1,11.909834,4.5089769,5.6906147,1,883.10809
31161,0,34.730179,1,2.7570782,15.383134,2.3300142,0,553.49951
31162,0,49.346367,1,1.932029,3.8941569,1.6649013,0,605.2251
31163,0,36.829567,1,2.2814472,16.082779,3.0000808,1,704.4187
31164,0,49.998528,1,1.9390399,16.473827,6.7708626,0,862.04694
31165,0,40.054089,1,6.0220637,23.323248,4.4841194,0,710.39813
31166,0,33.215965,0,.79648608,16.484274,3.6942585,1,380.81799
31167,0,26.735523,1,6.4481812,21.20134,.23960699,0,588.18024
31168,0,75.308578,0,2.2649882,.66424674,2.6374409,0,858.41211
31169,0,52.978745,1,16.187471,1.203313,5.9356437,0,1021.2648
31170,0,43.667858,1,4.036243,15.368208,5.6016135,1,904.52271
31171,0,37.690674,0,2.3311992,20.818254,4.6237698,0,149.42155
31172,0,58.09296,1,7.9004846,10.251946,2.8011992,0,887.03748
31173,0,62.979607,1,10.67713,21.274616,8.5132999,1,1215.832
31174,0,47.882717,1,.16706756,9.3362751,4.9867539,0,600.44373
31175,0,30.637779,0,.77327526,1.0889755,3.0396466,0,100.19584
31176,0,50.285553,1,5.1318569,14.114936,3.3954222,0,747.69006
31177,0,33.322552,0,3.4799588,.79612374,4.2386088,0,258.99063
31178,0,33.47374,1,14.390059,3.38241,7.6988745,0,643.5061
31179,0,42.768635,1,3.3602309,7.8847642,5.9425507,0,708.146
31180,0,59.048382,1,.34812009,12.495754,7.553894,0,1107.2432
31181,0,26.32917,0,.55768466,9.1683874,7.8194065,1,122.44863
31182,0,19.743572,1,.39227262,10.528876,8.2624235,0,516.0083
31183,0,25.213152,1,1.4698787,24.725777,9.809515,0,494.56439
31184,0,37.156685,0,3.7132921,15.666756,5.1040297,1,434.06387
31185,0,45.511826,0,1.1206262,10.09042,.20595273,0,283.52814
31186,0,23.384098,0,4.7407684,17.572447,2.8579476,0,0
31187,0,45.719269,1,3.1293743,9.4483337,9.4116411,0,813.97144
31188,0,33.878841,1,5.1455126,15.599357,3.999728,0,503.42487
31189,0,43.2314,0,7.0879593,2.542731,6.0355754,0,417.34149
31190,0,54.133965,0,6.3216181,10.49008,6.8417516,0,526.03729
31191,0,41.106457,0,3.1191249,15.273712,8.2710361,0,484.89261
31192,0,32.275597,1,29.114588,12.46174,6.6449227,0,909.10468
31193,0,45.211582,1,2.7521737,8.6312304,6.8009062,0,931.90875
31194,0,22.502972,0,.76674223,17.072382,7.5152817,0,93.114845
31195,0,34.419872,0,6.1144323,15.257384,6.7659488,0,340.38617
31196,0,51.873798,1,3.0902762,14.484089,7.4599781,0,889.27661
31197,0,25.519581,0,.20629849,14.002279,4.8296819,0,58.54232
31198,0,41.617119,1,15.592437,22.397768,6.0625577,1,787.93604
31199,1,27.308332,1,9.2509575,5.8016419,3.1517177,0,338.35406
31200,0,38.030754,1,1.7441218,13.438166,7.2889719,0,704.48578
31201,0,38.340572,1,.92200547,14.605146,1.5906394,0,867.76862
31202,0,32.904827,0,.26763648,.10551344,3.5963554,0,346.84845
31203,0,62.270241,1,2.6956143,6.4845266,7.1767097,0,1088.7178
31204,0,53.797729,1,14.947218,16.367846,8.4375772,0,1144.2296
31205,0,29.413115,1,.35106236,17.275705,6.4948764,0,454.55624
31206,0,46.547699,1,6.5295105,10.08527,7.8366532,0,798.36578
31207,0,34.166958,0,27.087534,12.921284,3.1653242,0,587.34741
31208,0,46.845398,0,5.070096,13.153269,10.567776,0,443.88681
31209,0,33.151154,0,10.191982,14.172276,2.6429179,0,299.4371
31210,0,27.5364,0,8.3561554,10.21348,-1.4658359,0,281.90964
31211,0,48.284607,1,.97348905,10.810593,9.0163536,1,937.66071
31212,0,46.043289,0,.35822564,15.231853,1.8127277,0,472.82654
31213,0,38.562508,0,.81774908,16.476511,8.1263247,0,333.2738
31214,0,48.044403,0,2.0275707,9.3402987,4.277452,0,453.81357
31215,0,43.939587,1,1.6895666,6.1308918,7.0390129,0,806.04431
31216,0,39.328369,1,9.4871721,3.5017903,3.6030109,0,740.65942
31217,0,25.624041,0,2.7905457,12.452355,.23803447,1,310.91217
31218,0,44.452744,1,8.3930082,14.83613,3.0914624,0,711.3017
31219,0,43.614491,0,10.517943,25.362766,5.1194625,0,428.05319
31220,1,49.371571,1,7.0745873,7.692801,9.6415606,1,861.22003
31221,0,39.454769,1,2.8109398,15.275452,2.3708839,0,748.8952
31222,0,29.910597,0,1.8691859,18.985094,11.923561,0,141.907
31223,0,44.470512,1,2.7976873,6.6381865,4.3788619,1,765.32947
31224,0,42.169334,0,5.3553553,4.5837598,2.7652166,0,487.05338
31225,1,37.115948,0,4.7306542,17.672937,5.4927831,0,264.79919
31226,0,30.699278,0,.092053197,4.9234433,5.0970421,0,301.24551
31227,0,47.434498,1,7.3452783,6.0470777,3.7866249,0,982.1507
31228,0,25.301043,1,12.091171,7.8515182,.66210264,0,557.22937
31229,0,31.235319,1,1.2623968,7.0810571,8.3254604,0,630.13715
31230,0,43.745827,1,2.2638187,.055803567,1.5587456,0,705.79907
31231,0,51.63879,1,.97502136,14.62293,3.2199664,1,785.23895
31232,0,19.56348,0,4.3226223,10.119723,.77355468,0,103.7074
31233,0,45.562328,0,.67195833,18.925056,5.3044376,0,441.18668
31234,0,42.520332,0,17.694532,23.721169,10.065799,0,523.66016
31235,0,47.469887,0,2.6798995,.2576502,.82095057,0,549.8949
31236,0,44.164482,0,4.7061133,13.04337,8.1691418,0,415.85464
31237,0,51.050964,1,2.6717653,11.50098,6.5895514,0,931.57764
31238,0,51.985668,0,3.3352764,7.8772407,8.0622702,0,486.69684
31239,0,47.298328,1,7.7549825,22.064032,7.3647757,0,855.79297
31240,0,39.214851,0,3.438412,17.852602,7.1309991,0,360.08795
31241,0,46.895683,0,3.7127533,5.4261479,8.6584892,1,583.82751
31242,0,18.628588,0,18.604702,11.236546,4.9112291,0,165.65565
31243,0,24.758614,1,5.2995372,13.996498,5.833251,0,579.91791
31244,0,55.819111,1,.44053543,18.624571,1.6771886,0,802.8996
31245,0,32.526768,1,3.7112908,4.6934814,7.9867439,0,705.29462
31246,1,19.164764,1,3.7762861,2.9471376,7.6591744,0,342.51688
31247,0,48.841568,0,4.9011755,25.204899,9.895319,0,574.71265
31248,0,30.419577,0,.26317781,15.298027,3.7448168,0,256.36261
31249,0,48.252529,0,16.044973,8.9222584,1.9591326,0,612.74976
31250,0,57.131699,0,.48830342,20.133581,3.7384629,0,568.28491
31251,1,27.495407,0,13.495972,.011321264,7.7318487,0,111.95723
31252,0,51.048679,0,.74033183,6.4575424,3.2043536,0,499.83972
31253,0,53.85252,0,4.4680362,2.9107866,3.3926847,0,631.01624
31254,0,39.12619,1,6.9852037,6.8518543,8.9224033,0,833.28278
31255,0,48.377163,1,9.3591967,11.705215,3.6680768,0,812.57336
31256,0,33.59206,1,1.8540586,7.1365433,8.9737701,0,596.62494
31257,0,41.182816,1,4.2869978,9.842679,4.6435094,0,743.16235
31258,0,32.105801,0,7.6360326,24.638477,7.8300185,0,273.32538
31259,0,37.408749,0,4.1771412,24.271725,1.2850888,0,552.29602
31260,0,41.491905,1,1.0449289,7.5199685,-.43392414,0,839.16754
31261,0,52.653019,1,6.228549,15.847814,-1.1010593,0,678.15546
31262,0,49.281757,0,7.7236128,17.613565,4.1743217,0,461.05698
31263,0,40.529305,1,2.7381742,13.400676,8.0524826,1,877.59094
31264,0,30.834381,1,4.4861059,11.101653,8.1848412,0,582.20996
31265,0,46.679993,1,8.9737091,8.2869158,8.3802633,0,742.64716
31266,0,37.980545,0,7.1754055,15.048747,1.6960657,0,417.12006
31267,0,59.008602,0,.16422638,10.594187,5.5122662,0,649.41595
31268,0,62.710239,1,8.8541136,13.105971,5.301734,0,1090.6145
31269,0,46.782425,0,5.6568418,12.371968,2.7242873,0,595.12964
31270,0,55.583458,0,.98617542,13.379458,2.978086,0,518.00482
31271,0,25.551386,0,.52452856,14.215856,2.619534,0,28.966818
31272,0,35.409355,1,7.5887146,29.573484,5.7096896,0,634.72833
31273,0,49.115528,0,2.4664195,.2980738,6.6402254,1,595.59625
31274,0,43.909168,1,4.6391759,25.546608,8.2636652,0,807.04749
31275,0,35.635189,0,9.5974874,13.847543,5.3617039,0,444.76306
31276,0,51.940586,0,8.2663336,17.668816,5.8830724,0,465.78506
31277,0,34.560974,1,6.6178808,10.131721,3.8729026,0,620.59949
31278,1,58.340393,0,1.2413632,15.76839,5.7693233,1,520.25256
31279,0,46.91399,0,6.5813265,8.341464,6.428751,0,510.5596
31280,0,50.388161,1,15.684379,1.5052946,4.0802803,0,803.71936
31281,0,39.285538,1,2.4125178,9.0412626,3.8070292,0,725.49298
31282,0,45.802197,1,1.8571452,19.532633,.4057897,1,821.62103
31283,0,40.810226,0,14.055084,11.385559,10.813645,0,522.69037
31284,0,45.637901,0,5.6477251,4.3185744,9.1307125,0,559.81787
31285,0,45.848209,0,3.9022088,16.295164,7.1957197,0,445.46957
31286,0,32.06102,1,7.1978717,10.83914,9.5870342,0,709.02429
31287,0,41.688766,1,1.0731064,10.492866,7.2152133,0,804.45929
31288,0,43.322727,1,.29497567,.98823035,6.1536946,0,737.71912
31289,0,51.749203,0,11.098869,13.902147,7.8465381,0,597.98669
31290,0,37.055485,0,17.043001,9.7497969,3.0361183,0,408.27164
31291,0,39.996418,0,3.8639412,15.689375,6.8379335,0,544.32117
31292,0,47.673534,0,4.5509501,15.070174,-.7415635,0,490.68503
31293,0,54.125134,1,.37620604,15.468224,6.3862991,0,843.07062
31294,0,48.123463,0,5.0192184,15.869789,4.9154611,0,517.70966
31295,0,42.657677,0,1.7985289,10.188384,12.250217,0,403.98987
31296,0,35.760521,1,.54181135,9.9793119,7.3346801,0,527.13574
31297,0,50.627167,0,.72975326,6.5519438,4.5879564,0,519.21301
31298,0,28.130545,0,4.6789179,3.3242328,7.6867189,0,297.75848
31299,0,52.274475,0,5.2088866,15.174615,7.1093764,0,606.76343
31300,0,54.302845,1,10.220672,15.822685,6.4020882,1,949.78131
31301,0,50.707703,1,1.8054459,.36583945,13.698863,0,936.29889
31302,0,45.296497,1,10.616109,2.7219377,3.3497872,0,784.25195
31303,0,39.463425,0,4.2704096,18.120689,-1.0112594,0,270.68903
31304,0,42.953117,1,.28264788,18.328478,2.1501131,0,874.80383
31305,0,53.087223,0,.5523358,15.513711,5.7959886,0,513.97058
31306,0,34.461704,1,8.8255692,15.588413,7.7170005,0,675.00146
31307,0,36.373516,1,3.3827214,7.5200186,7.125596,0,605.6618
31308,0,37.021122,0,3.8264072,.20694011,9.3362827,0,432.3013
31309,0,43.778725,1,.80750775,2.8899882,6.8973484,0,726.3833
31310,0,36.645645,0,5.2189126,20.02759,4.3164215,0,283.73175
31311,0,37.835384,0,15.286526,14.96982,7.1204271,0,531.9693
31312,0,21.406122,1,.80446261,11.308702,5.2291546,0,454.06491
31313,0,61.785263,0,.43534192,3.343528,9.7172356,0,757.81506
31314,0,39.351059,1,.66550869,10.470481,1.7412133,0,803.91125
31315,0,41.551781,1,8.1169586,19.010271,5.6266174,0,830.31305
31316,0,37.037041,0,1.9558766,7.0401735,1.9328161,0,61.60804
31317,0,63.16127,0,4.6019435,16.670406,4.4804521,0,674.80621
31318,0,40.920967,1,3.5516608,5.1332707,8.1475706,1,788.90607
31319,0,22.279581,1,7.2450652,11.447344,2.0864444,1,581.60846
31320,0,48.846607,0,.48778835,21.518072,6.4355445,0,669.67542
31321,0,35.427883,1,1.0737845,11.10781,.55035943,1,670.28461
31322,0,29.020624,0,2.0230062,17.236105,2.2395287,0,231.95708
31323,0,29.321993,1,15.680012,26.387865,-.26935837,0,489.16397
31324,0,35.186096,1,1.134812,12.163033,5.6906214,1,626.05835
31325,0,33.802891,1,6.9760447,20.411674,7.4204612,0,481.42841
31326,0,63.895332,1,8.7889557,11.085411,5.4168329,0,881.09924
31327,0,41.700993,1,5.4881268,12.160267,7.0390549,0,788.78253
31328,0,51.179604,0,1.9408793,3.7294877,4.8452616,0,544.15125
31329,0,50.804142,1,.74582154,26.529469,4.3172483,1,1087.0959
31330,0,30.113096,0,6.2565985,15.272037,2.4777181,0,195.21634
31331,0,34.825928,1,11.491449,2.6427,5.152782,0,764.13696
31332,0,46.6712,1,11.191279,14.399304,2.6489911,1,892.25208
31333,0,71.593788,1,3.2383232,11.403411,-.010965012,0,1177.4321
31334,0,37.660389,0,4.9101233,3.894769,11.193749,0,233.7729
31335,0,26.623613,0,14.338022,.37845156,5.9096227,1,421.6127
31336,0,38.140537,0,.11607561,1.2617035,4.4543943,0,272.77469
31337,0,40.712811,1,7.5978394,18.292986,10.692827,0,866.20184
31338,0,44.309006,1,.98274547,12.437071,3.9949419,0,730.75391
31339,0,51.97039,0,3.8349113,12.438446,5.1983838,0,717.44
31340,0,35.35677,0,4.405549,28.892897,5.1328187,0,367.72174
31341,0,48.998592,0,4.2030077,10.371449,3.9869521,0,593.66724
31342,0,42.03949,0,7.1513934,10.450994,5.501997,0,428.04846
31343,0,36.017113,0,1.2665966,11.258057,4.5933194,1,462.73593
31344,0,63.7621,0,.97907948,9.7607193,2.5985467,1,614.42499
31345,0,60.288555,0,7.5755153,16.145473,9.873414,1,864.47589
31346,0,39.459164,1,1.5906208,.16877311,9.7151852,0,851.05701
31347,0,25.393707,0,6.8453612,13.05154,8.8624935,0,347.12613
31348,0,38.892708,1,1.6854984,23.138004,2.7972257,0,617.9281
31349,0,36.280834,1,2.8932254,11.301345,8.4555559,0,638.74927
31350,0,38.966919,1,1.1906451,13.674184,6.0806088,0,603.70862
31351,0,36.437958,1,.16602768,15.305269,-.56279796,0,469.34344
31352,0,21.708124,1,6.152194,16.020466,12.875861,0,552.19342
31353,0,30.768198,0,8.0259056,13.106776,9.2539997,0,289.20355
31354,0,55.006588,1,.0051291059,13.107319,4.9115372,1,1021.4426
31355,0,35.753456,1,3.8205204,12.242168,5.3146157,0,647.02454
31356,0,45.350891,0,6.2218003,12.616945,.98199707,0,369.99249
31357,0,31.461838,0,.23974453,4.3616195,3.245337,1,372.04468
31358,0,43.866138,1,14.643367,17.926754,7.5850921,0,896.25323
31359,0,42.676998,1,3.6098685,13.556683,1.0815128,0,700.61053
31360,0,31.475857,0,.77691746,4.3796997,11.084332,0,416.81366
31361,1,34.859028,1,9.8003511,9.8219166,11.357659,0,657.81464
31362,0,44.595886,1,7.9813609,18.364412,9.0965729,0,832.10089
31363,0,62.396008,0,.3962726,14.77797,5.9600687,0,771.18195
31364,0,52.167576,0,.14002661,9.2595606,1.9995834,0,574.19263
31365,0,55.273785,0,2.4007239,11.041376,.3108986,0,596.91315
31366,0,49.879845,1,12.176233,12.159908,5.5558324,0,1018.473
31367,0,34.194309,1,10.418521,2.8630855,5.646544,0,710.28723
31368,0,33.931015,1,4.8235855,7.7096281,4.7236462,0,680.84021
31369,0,53.005318,0,3.1994412,12.452499,4.164516,0,502.39789
31370,0,33.953846,0,2.1910009,10.616635,2.8411336,0,322.81104
31371,0,34.422421,0,.32564592,1.6844485,5.6831231,0,107.55476
31372,1,37.411469,1,1.5764208,4.3129416,4.2722278,0,634.71802
31373,0,41.174488,0,4.9374213,17.346048,1.4547834,1,493.69592
31374,0,42.823448,0,3.5262561,12.417993,8.4600153,0,338.25369
31375,0,44.298691,1,6.1148305,10.868298,8.6098051,0,690.89148
31376,0,45.850513,1,1.5848998,9.5141392,10.181836,0,949.84888
31377,0,48.899204,1,31.182871,13.920922,7.1422243,0,981.16174
31378,1,55.383381,1,7.8317294,4.5118499,6.3028283,0,1054.5951
31379,0,53.73521,0,4.176939,8.8897438,9.3264122,0,582.33734
31380,0,39.629494,0,2.9622123,2.9105651,7.1695209,0,284.1723
31381,0,43.536297,0,2.2379978,5.3327093,10.368264,0,508.60565
31382,0,35.860771,1,7.023551,3.4747894,.22867423,0,683.29047
31383,0,36.858673,0,2.0623484,16.417826,2.3117077,0,226.89743
31384,0,45.141407,1,1.8860894,4.6275377,9.0796194,0,889.51251
31385,0,41.068954,1,1.6453366,19.651316,2.5145869,0,765.47217
31386,0,42.844055,1,16.429346,15.835717,6.1092825,0,841.96533
31387,0,45.71487,1,.74496114,5.0687256,11.866428,0,918.00507
31388,0,42.867573,0,.50931019,16.602453,-.027314235,1,455.22006
31389,1,46.258984,0,2.0277309,9.1451597,5.8779206,1,451.20071
31390,0,46.056408,0,1.3794962,4.4269009,2.296479,0,573.19415
31391,0,53.144394,0,1.9881743,13.558578,1.8922477,0,405.37857
31392,0,33.163303,1,5.0097957,19.862816,4.1058087,0,592.6756
31393,0,28.993132,1,10.062415,10.96734,2.3413129,0,591.19659
31394,0,53.461746,1,1.9747257,22.267889,6.8938184,0,777.7002
31395,0,34.823326,1,7.4646773,1.7720768,11.437068,0,663.29608
31396,0,47.750824,0,3.4985199,13.288311,4.6233044,0,557.52985
31397,0,52.05909,1,7.5800214,17.515009,7.4228396,0,953.52582
31398,0,42.212246,0,5.0648422,.57688111,1.2027342,0,398.95502
31399,0,58.337223,1,1.4439074,8.5516453,8.7962513,0,1237.9764
31400,0,49.855255,1,2.7560878,.76139069,4.9231124,0,716.0946
31401,0,30.888065,1,.55837536,16.377882,5.9639025,0,556.29926
31402,0,50.700161,0,4.8953161,7.5834255,2.6454184,0,628.16962
31403,0,29.247917,1,9.3638983,13.898951,6.000123,0,567.93884
31404,0,27.984581,1,6.4415579,14.047862,8.118495,0,683.88654
31405,0,29.503819,0,3.4518366,9.4089899,3.8203301,0,340.45996
31406,0,29.877138,1,6.9018145,10.194125,11.79053,0,632.42395
31407,0,36.49337,1,.51889586,17.132999,4.7092462,0,665.89056
31408,0,36.394596,0,10.047095,14.767688,9.44172,1,515.54272
31409,0,36.833187,1,10.523684,10.899426,2.8619707,0,770.96509
31410,0,30.253319,0,3.3580434,3.7285018,-.4937686,0,12.896255
31411,0,32.056641,0,5.9618969,9.1781626,7.6717272,0,360.94556
31412,0,57.457127,0,.46841678,8.6900997,2.5060885,0,540.7157
31413,0,42.120811,0,4.5366597,6.2392292,5.814847,0,575.66064
31414,0,54.358971,0,.027262842,1.5848876,4.8114748,0,503.01099
31415,0,30.160536,0,2.222717,3.0041447,7.1953478,0,274.18506
31416,0,41.160179,1,1.2217541,23.010252,6.1126227,0,747.27899
31417,0,38.56509,1,2.5055656,1.3564422,6.5091372,0,709.32629
31418,0,34.682434,1,4.2668166,15.975626,6.7807851,0,554.53888
31419,0,27.721634,0,2.9513674,15.050298,.83569288,0,188.89667
31420,0,51.222694,0,7.1217237,22.932392,7.5866661,0,832.74432
31421,0,41.972702,1,4.213479,11.549916,3.1602557,0,767.81671
31422,0,53.347858,0,.99626082,18.10709,4.891324,0,606.8772
31423,0,51.556717,1,7.9493794,6.2027144,6.0686631,0,865.13135
31424,1,40.396484,0,.43637839,8.8957024,2.1171045,1,239.80272
31425,0,50.519569,0,.076077297,17.320135,2.8244674,1,605.15747
31426,0,45.106236,0,5.6661057,17.354704,6.7123814,0,536.57745
31427,0,52.492023,1,10.494209,8.0319653,-1.0530806,0,883.07983
31428,0,46.709042,1,1.1054476,14.908312,4.1945014,0,677.53607
31429,0,27.485668,1,18.123432,19.458744,8.6148281,0,601.80835
31430,0,21.313856,0,2.8977427,24.064556,6.7482705,0,0
31431,0,41.927307,1,4.9184718,13.993052,4.1863227,0,769.39258
31432,0,42.916176,0,5.4210753,11.18545,7.3317604,0,509.26355
31433,0,43.415051,0,2.6365051,2.6611378,6.0247636,0,587.05292
31434,0,59.883877,1,2.0796213,11.716752,3.9258344,1,1097.9039
31435,1,48.071308,0,.18420333,24.377041,1.7275825,0,383.82755
31436,0,31.869823,1,1.4752784,3.382432,4.0526476,0,416.68079
31437,0,43.417824,1,.67938769,19.587475,-1.2282728,1,749.31946
31438,0,60.745403,0,5.9755492,18.192387,3.4948728,0,816.97711
31439,0,26.38072,1,14.18099,16.300047,4.483449,0,514.70227
31440,1,73.637703,1,13.301733,11.349682,2.1278253,0,942.73816
31441,0,28.324726,0,5.5834494,5.4566321,6.709064,0,127.03841
31442,1,43.5476,1,1.1090846,26.403126,5.7349191,0,484.52249
31443,0,18.235008,0,.8089233,11.030972,-2.4115362,0,70.934189
31444,0,66.84304,1,.249394,10.035642,4.6365676,0,1232.3258
31445,0,46.855175,0,6.8044639,10.203672,3.9613004,0,602.64087
31446,0,54.983448,0,4.2407169,10.159657,5.8184366,0,699.45764
31447,0,27.39365,0,.23668224,2.1441529,5.8471966,0,292.60263
31448,1,25.712784,1,2.2394588,5.707891,3.4931066,1,434.35736
31449,0,48.865917,1,24.093752,5.2742295,6.1533418,0,1072.6066
31450,0,34.147427,0,2.7125185,10.810565,4.8506489,0,236.87186
31451,0,20.244408,1,3.1435676,17.872173,4.9180532,0,457.90018
31452,0,79.314392,1,1.6092144,16.166805,14.643842,0,1254.2473
31453,0,31.274006,0,6.7712555,11.957053,-2.9939768,0,286.94092
31454,0,45.872612,0,9.2601042,10.290904,.66887277,0,441.60739
31455,0,51.843967,0,9.3590155,9.7642984,8.4334545,0,640.48901
31456,0,50.64138,1,4.2046514,26.164278,1.1551518,1,781.43512
31457,0,24.623083,1,.30814895,.21670981,6.2608809,0,314.67026
31458,0,46.882816,1,.50664037,11.568719,8.585104,0,885.2334
31459,0,53.712475,0,2.5580804,6.9853129,9.1677294,0,655.96204
31460,0,59.261322,0,2.6085157,10.19855,4.1552796,0,619.53613
31461,0,26.934052,0,1.7103938,1.8590666,4.8191357,0,193.08952
31462,0,40.125088,0,.98120564,2.2784562,10.218177,0,240.99089
31463,0,46.722694,0,.31067798,11.550874,1.6929914,1,327.6745
31464,0,61.350876,0,1.4415197,15.233828,7.4303627,0,715.97516
31465,0,41.291656,1,.21231045,14.769406,5.7439928,0,757.64771
31466,0,61.20623,1,.71286798,17.602911,8.4958315,0,1141.6517
31467,1,20.270794,0,14.988843,6.7769928,8.5034885,0,141.20865
31468,0,40.980812,0,1.6073731,14.723113,7.0159864,1,672.31305
31469,0,30.928396,0,1.8838826,10.852818,-.8588509,0,113.23864
31470,0,28.8575,0,.40781963,11.749988,4.6665535,0,88.698242
31471,0,29.258759,1,.25095958,10.619434,9.5942659,0,875.78369
31472,0,47.846153,0,2.7136269,1.3736209,8.7404795,1,548.14478
31473,0,40.422901,1,6.8484235,4.7263103,-.30684555,1,661.90894
31474,1,51.077091,1,7.8096356,15.183206,10.000356,0,674.72028
31475,0,42.155128,1,14.927254,8.6195221,3.8666637,0,847.21008
31476,0,25.677946,1,5.087265,8.0767794,4.4325285,1,581.3905
