year,state,legal1820,dtype,agegr,count,pop,age,legal,beertaxa,beerpercap,winepercap,spiritpercap,totpercap,mrate
1971,33,0,other external,18-20 yrs,15,40655,19.01197814941406,0,.2962962985038757,1.789999961853027,.4000000059604645,3.089999914169312,5.269999980926514,36.89583206176758
1971,33,0,internal,18-20 yrs,8,40655,19.01197814941406,0,.2962962985038757,1.789999961853027,.4000000059604645,3.089999914169312,5.269999980926514,19.67777633666992
1972,33,0,all,18-20 yrs,48,41171,19.0059757232666,0,.2870813310146332,1.789999961853027,.3799999952316284,3.099999904632568,5.269999980926514,116.5869216918945
1972,33,0,MVA,18-20 yrs,18,41171,19.0059757232666,0,.2870813310146332,1.789999961853027,.3799999952316284,3.099999904632568,5.269999980926514,43.7200927734375
1972,33,0,suicide,18-20 yrs,8,41171,19.0059757232666,0,.2870813310146332,1.789999961853027,.3799999952316284,3.099999904632568,5.269999980926514,19.43115234375
1972,33,0,homicide,18-20 yrs,4,41171,19.0059757232666,0,.2870813310146332,1.789999961853027,.3799999952316284,3.099999904632568,5.269999980926514,9.715576171875
1972,33,0,other external,18-20 yrs,10,41171,19.0059757232666,0,.2870813310146332,1.789999961853027,.3799999952316284,3.099999904632568,5.269999980926514,24.2889404296875
1972,33,0,internal,18-20 yrs,8,41171,19.0059757232666,0,.2870813310146332,1.789999961853027,.3799999952316284,3.099999904632568,5.269999980926514,19.43115234375
1973,33,.5863013863563538,all,18-20 yrs,48,42079,18.9803466796875,.5863013863563538,.2702702581882477,1.919999957084656,.3899999856948853,3.089999914169312,5.400000095367432,114.0711517333984
1973,33,.5863013863563538,MVA,18-20 yrs,25,42079,18.9803466796875,.5863013863563538,.2702702581882477,1.919999957084656,.3899999856948853,3.089999914169312,5.400000095367432,59.41205978393555
1973,33,.5863013863563538,suicide,18-20 yrs,6,42079,18.9803466796875,.5863013863563538,.2702702581882477,1.919999957084656,.3899999856948853,3.089999914169312,5.400000095367432,14.2588939666748
1973,33,.5863013863563538,homicide,18-20 yrs,2,42079,18.9803466796875,.5863013863563538,.2702702581882477,1.919999957084656,.3899999856948853,3.089999914169312,5.400000095367432,4.752964496612549
1973,33,.5863013863563538,other external,18-20 yrs,11,42079,18.9803466796875,.5863013863563538,.2702702581882477,1.919999957084656,.3899999856948853,3.089999914169312,5.400000095367432,26.14130592346191
1973,33,.5863013863563538,internal,18-20 yrs,4,42079,18.9803466796875,.5863013863563538,.2702702581882477,1.919999957084656,.3899999856948853,3.089999914169312,5.400000095367432,9.505928993225098
1974,33,1,all,18-20 yrs,66,44189,18.98422622680664,1,.2434077113866806,1.990000009536743,.4099999964237213,2.990000009536743,5.389999866485596,149.3584442138672
1974,33,1,MVA,18-20 yrs,31,44189,18.98422622680664,1,.2434077113866806,1.990000009536743,.4099999964237213,2.990000009536743,5.389999866485596,70.15320587158203
1974,33,1,suicide,18-20 yrs,12,44189,18.98422622680664,1,.2434077113866806,1.990000009536743,.4099999964237213,2.990000009536743,5.389999866485596,27.15608024597168
1974,33,1,homicide,18-20 yrs,4,44189,18.98422622680664,1,.2434077113866806,1.990000009536743,.4099999964237213,2.990000009536743,5.389999866485596,9.052026748657227
1974,33,1,other external,18-20 yrs,9,44189,18.98422622680664,1,.2434077113866806,1.990000009536743,.4099999964237213,2.990000009536743,5.389999866485596,20.3670597076416
1974,33,1,internal,18-20 yrs,10,44189,18.98422622680664,1,.2434077113866806,1.990000009536743,.4099999964237213,2.990000009536743,5.389999866485596,22.63006591796875
1975,33,1,all,18-20 yrs,44,46218,18.97637367248535,1,.2788104116916656,1.940000057220459,.4900000095367432,3.099999904632568,5.519999980926514,95.20100402832031
1975,33,1,MVA,18-20 yrs,18,46218,18.97637367248535,1,.2788104116916656,1.940000057220459,.4900000095367432,3.099999904632568,5.519999980926514,38.94586563110352
1975,33,1,suicide,18-20 yrs,8,46218,18.97637367248535,1,.2788104116916656,1.940000057220459,.4900000095367432,3.099999904632568,5.519999980926514,17.30927276611328
1975,33,1,homicide,18-20 yrs,1,46218,18.97637367248535,1,.2788104116916656,1.940000057220459,.4900000095367432,3.099999904632568,5.519999980926514,2.16365909576416
1975,33,1,other external,18-20 yrs,9,46218,18.97637367248535,1,.2788104116916656,1.940000057220459,.4900000095367432,3.099999904632568,5.519999980926514,19.47293281555176
1975,33,1,internal,18-20 yrs,8,46218,18.97637367248535,1,.2788104116916656,1.940000057220459,.4900000095367432,3.099999904632568,5.519999980926514,17.30927276611328
1976,33,1,all,18-20 yrs,56,48202,18.98271942138672,1,.2636203765869141,1.889999985694885,.5299999713897705,3,5.429999828338623,116.1777496337891
1976,33,1,MVA,18-20 yrs,30,48202,18.98271942138672,1,.2636203765869141,1.889999985694885,.5299999713897705,3,5.429999828338623,62.23808288574219
1976,33,1,suicide,18-20 yrs,3,48202,18.98271942138672,1,.2636203765869141,1.889999985694885,.5299999713897705,3,5.429999828338623,6.223808288574219
1976,33,1,homicide,18-20 yrs,2,48202,18.98271942138672,1,.2636203765869141,1.889999985694885,.5299999713897705,3,5.429999828338623,4.149205207824707
1976,33,1,other external,18-20 yrs,10,48202,18.98271942138672,1,.2636203765869141,1.889999985694885,.5299999713897705,3,5.429999828338623,20.74602699279785
1976,33,1,internal,18-20 yrs,11,48202,18.98271942138672,1,.2636203765869141,1.889999985694885,.5299999713897705,3,5.429999828338623,22.82062911987305
1977,33,1,all,18-20 yrs,69,50655,18.99573516845703,1,.24752476811409,1.889999985694885,.5,2.930000066757202,5.320000171661377,136.215576171875
1977,33,1,MVA,18-20 yrs,33,50655,18.99573516845703,1,.24752476811409,1.889999985694885,.5,2.930000066757202,5.320000171661377,65.14658355712891
1977,33,1,suicide,18-20 yrs,10,50655,18.99573516845703,1,.24752476811409,1.889999985694885,.5,2.930000066757202,5.320000171661377,19.74138832092285
1977,33,1,homicide,18-20 yrs,2,50655,18.99573516845703,1,.24752476811409,1.889999985694885,.5,2.930000066757202,5.320000171661377,3.948277473449707
1977,33,1,other external,18-20 yrs,16,50655,18.99573516845703,1,.24752476811409,1.889999985694885,.5,2.930000066757202,5.320000171661377,31.58621978759766
1977,33,1,internal,18-20 yrs,8,50655,18.99573516845703,1,.24752476811409,1.889999985694885,.5,2.930000066757202,5.320000171661377,15.79310989379883
1978,33,1,all,18-20 yrs,51,52320,18.99489593505859,1,.2300613671541214,1.990000009536743,.5400000214576721,2.940000057220459,5.460000038146973,97.47706604003906
1978,33,1,MVA,18-20 yrs,22,52320,18.99489593505859,1,.2300613671541214,1.990000009536743,.5400000214576721,2.940000057220459,5.460000038146973,42.04893112182617
1978,33,1,suicide,18-20 yrs,7,52320,18.99489593505859,1,.2300613671541214,1.990000009536743,.5400000214576721,2.940000057220459,5.460000038146973,13.37920475006104
1978,33,1,homicide,18-20 yrs,2,52320,18.99489593505859,1,.2300613671541214,1.990000009536743,.5400000214576721,2.940000057220459,5.460000038146973,3.822629928588867
1978,33,1,other external,18-20 yrs,10,52320,18.99489593505859,1,.2300613671541214,1.990000009536743,.5400000214576721,2.940000057220459,5.460000038146973,19.11314964294434
1978,33,1,internal,18-20 yrs,10,52320,18.99489593505859,1,.2300613671541214,1.990000009536743,.5400000214576721,2.940000057220459,5.460000038146973,19.11314964294434
1979,33,.5892310738563538,all,18-20 yrs,54,54082,18.9911994934082,.5892310738563538,.2066115885972977,1.980000019073486,.6200000047683716,2.609999895095825,5.199999809265137,99.84838104248047
1979,33,.5892310738563538,MVA,18-20 yrs,22,54082,18.9911994934082,.5892310738563538,.2066115885972977,1.980000019073486,.6200000047683716,2.609999895095825,5.199999809265137,40.67897033691406
1979,33,.5892310738563538,suicide,18-20 yrs,7,54082,18.9911994934082,.5892310738563538,.2066115885972977,1.980000019073486,.6200000047683716,2.609999895095825,5.199999809265137,12.94330787658691
1979,33,.5892310738563538,homicide,18-20 yrs,0,54082,18.9911994934082,.5892310738563538,.2066115885972977,1.980000019073486,.6200000047683716,2.609999895095825,5.199999809265137,0
1979,33,.5892310738563538,other external,18-20 yrs,15,54082,18.9911994934082,.5892310738563538,.2066115885972977,1.980000019073486,.6200000047683716,2.609999895095825,5.199999809265137,27.73566055297852
1979,33,.5892310738563538,internal,18-20 yrs,10,54082,18.9911994934082,.5892310738563538,.2066115885972977,1.980000019073486,.6200000047683716,2.609999895095825,5.199999809265137,18.49044036865234
1980,33,.3299775123596191,all,18-20 yrs,62,54731,19.00811195373535,.3299775123596191,.1820388436317444,2.210000038146973,.6899999976158142,2.859999895095825,5.760000228881836,113.2813186645508
1980,33,.3299775123596191,MVA,18-20 yrs,39,54731,19.00811195373535,.3299775123596191,.1820388436317444,2.210000038146973,.6899999976158142,2.859999895095825,5.760000228881836,71.25760650634766
1980,33,.3299775123596191,suicide,18-20 yrs,8,54731,19.00811195373535,.3299775123596191,.1820388436317444,2.210000038146973,.6899999976158142,2.859999895095825,5.760000228881836,14.61694431304932
1980,33,.3299775123596191,homicide,18-20 yrs,1,54731,19.00811195373535,.3299775123596191,.1820388436317444,2.210000038146973,.6899999976158142,2.859999895095825,5.760000228881836,1.827118039131165
1980,33,.3299775123596191,other external,18-20 yrs,8,54731,19.00811195373535,.3299775123596191,.1820388436317444,2.210000038146973,.6899999976158142,2.859999895095825,5.760000228881836,14.61694431304932
1980,33,.3299775123596191,internal,18-20 yrs,6,54731,19.00811195373535,.3299775123596191,.1820388436317444,2.210000038146973,.6899999976158142,2.859999895095825,5.760000228881836,10.96270847320557
1981,33,.3544958829879761,all,18-20 yrs,63,53727,19.04666137695313,.3544958829879761,.198019802570343,1.889999985694885,.5899999737739563,2.440000057220459,4.920000076293945,117.2594757080078
1981,33,.3544958829879761,MVA,18-20 yrs,31,53727,19.04666137695313,.3544958829879761,.198019802570343,1.889999985694885,.5899999737739563,2.440000057220459,4.920000076293945,57.6991081237793
1981,33,.3544958829879761,suicide,18-20 yrs,12,53727,19.04666137695313,.3544958829879761,.198019802570343,1.889999985694885,.5899999737739563,2.440000057220459,4.920000076293945,22.33513832092285
1981,33,.3544958829879761,homicide,18-20 yrs,1,53727,19.04666137695313,.3544958829879761,.198019802570343,1.889999985694885,.5899999737739563,2.440000057220459,4.920000076293945,1.861261606216431
1981,33,.3544958829879761,other external,18-20 yrs,12,53727,19.04666137695313,.3544958829879761,.198019802570343,1.889999985694885,.5899999737739563,2.440000057220459,4.920000076293945,22.33513832092285
1981,33,.3544958829879761,internal,18-20 yrs,7,53727,19.04666137695313,.3544958829879761,.198019802570343,1.889999985694885,.5899999737739563,2.440000057220459,4.920000076293945,13.02883052825928
1982,33,.3479507267475128,all,18-20 yrs,53,51970,19.02484130859375,.3479507267475128,.1865285038948059,1.889999985694885,.5799999833106995,2.339999914169312,4.809999942779541,101.9819107055664
1982,33,.3479507267475128,MVA,18-20 yrs,28,51970,19.02484130859375,.3479507267475128,.1865285038948059,1.889999985694885,.5799999833106995,2.339999914169312,4.809999942779541,53.87723541259766
1982,33,.3479507267475128,suicide,18-20 yrs,7,51970,19.02484130859375,.3479507267475128,.1865285038948059,1.889999985694885,.5799999833106995,2.339999914169312,4.809999942779541,13.46930885314941
1982,33,.3479507267475128,homicide,18-20 yrs,2,51970,19.02484130859375,.3479507267475128,.1865285038948059,1.889999985694885,.5799999833106995,2.339999914169312,4.809999942779541,3.848374128341675
1982,33,.3479507267475128,other external,18-20 yrs,6,51970,19.02484130859375,.3479507267475128,.1865285038948059,1.889999985694885,.5799999833106995,2.339999914169312,4.809999942779541,11.54512214660645
1982,33,.3479507267475128,internal,18-20 yrs,10,51970,19.02484130859375,.3479507267475128,.1865285038948059,1.889999985694885,.5799999833106995,2.339999914169312,4.809999942779541,19.24187088012695
1983,33,.3351558148860931,all,18-20 yrs,56,51212,19.01183319091797,.3351558148860931,.3012048304080963,2.170000076293945,.5600000023841858,2.349999904632568,5.079999923706055,109.3493728637695
1983,33,.3351558148860931,MVA,18-20 yrs,30,51212,19.01183319091797,.3351558148860931,.3012048304080963,2.170000076293945,.5600000023841858,2.349999904632568,5.079999923706055,58.58002090454102
1983,33,.3351558148860931,suicide,18-20 yrs,3,51212,19.01183319091797,.3351558148860931,.3012048304080963,2.170000076293945,.5600000023841858,2.349999904632568,5.079999923706055,5.858002185821533
1983,33,.3351558148860931,homicide,18-20 yrs,1,51212,19.01183319091797,.3351558148860931,.3012048304080963,2.170000076293945,.5600000023841858,2.349999904632568,5.079999923706055,1.952667355537415
1983,33,.3351558148860931,other external,18-20 yrs,11,51212,19.01183319091797,.3351558148860931,.3012048304080963,2.170000076293945,.5600000023841858,2.349999904632568,5.079999923706055,21.47934150695801
1983,33,.3351558148860931,internal,18-20 yrs,11,51212,19.01183319091797,.3351558148860931,.3012048304080963,2.170000076293945,.5600000023841858,2.349999904632568,5.079999923706055,21.47934150695801
1970,34,0,all,18-20 yrs,330,322957,18.96698951721191,0,.0850515440106392,1.169999957084656,.3799999952316284,1.379999995231628,2.930000066757202,102.1807861328125
1970,34,0,MVA,18-20 yrs,95,322957,18.96698951721191,0,.0850515440106392,1.169999957084656,.3799999952316284,1.379999995231628,2.930000066757202,29.41567993164063
1970,34,0,suicide,18-20 yrs,14,322957,18.96698951721191,0,.0850515440106392,1.169999957084656,.3799999952316284,1.379999995231628,2.930000066757202,4.33494234085083
1970,34,0,homicide,18-20 yrs,31,322957,18.96698951721191,0,.0850515440106392,1.169999957084656,.3799999952316284,1.379999995231628,2.930000066757202,9.598800659179688
1970,34,0,other external,18-20 yrs,72,322957,18.96698951721191,0,.0850515440106392,1.169999957084656,.3799999952316284,1.379999995231628,2.930000066757202,22.29398918151855
1970,34,0,internal,18-20 yrs,118,322957,18.96698951721191,0,.0850515440106392,1.169999957084656,.3799999952316284,1.379999995231628,2.930000066757202,36.53737258911133
1971,34,0,all,18-20 yrs,405,346116,18.97106742858887,0,.0814814791083336,1.159999966621399,.4199999868869781,1.360000014305115,2.940000057220459,117.0127944946289
1971,34,0,MVA,18-20 yrs,131,346116,18.97106742858887,0,.0814814791083336,1.159999966621399,.4199999868869781,1.360000014305115,2.940000057220459,37.84858322143555
1971,34,0,suicide,18-20 yrs,30,346116,18.97106742858887,0,.0814814791083336,1.159999966621399,.4199999868869781,1.360000014305115,2.940000057220459,8.667613983154297
1971,34,0,homicide,18-20 yrs,32,346116,18.97106742858887,0,.0814814791083336,1.159999966621399,.4199999868869781,1.360000014305115,2.940000057220459,9.245455741882324
1971,34,0,other external,18-20 yrs,80,346116,18.97106742858887,0,.0814814791083336,1.159999966621399,.4199999868869781,1.360000014305115,2.940000057220459,23.11363792419434
1971,34,0,internal,18-20 yrs,132,346116,18.97106742858887,0,.0814814791083336,1.159999966621399,.4199999868869781,1.360000014305115,2.940000057220459,38.13750457763672
1972,34,0,all,18-20 yrs,368,356780,18.98007965087891,0,.0789473727345467,1.120000004768372,.4099999964237213,1.330000042915344,2.859999895095825,103.1447982788086
1972,34,0,MVA,18-20 yrs,114,356780,18.98007965087891,0,.0789473727345467,1.120000004768372,.4099999964237213,1.330000042915344,2.859999895095825,31.95246315002441
1972,34,0,suicide,18-20 yrs,22,356780,18.98007965087891,0,.0789473727345467,1.120000004768372,.4099999964237213,1.330000042915344,2.859999895095825,6.16626501083374
1972,34,0,homicide,18-20 yrs,30,356780,18.98007965087891,0,.0789473727345467,1.120000004768372,.4099999964237213,1.330000042915344,2.859999895095825,8.408542633056641
1972,34,0,other external,18-20 yrs,72,356780,18.98007965087891,0,.0789473727345467,1.120000004768372,.4099999964237213,1.330000042915344,2.859999895095825,20.18050384521484
1972,34,0,internal,18-20 yrs,130,356780,18.98007965087891,0,.0789473727345467,1.120000004768372,.4099999964237213,1.330000042915344,2.859999895095825,36.43701934814453
1973,34,1,all,18-20 yrs,430,361033,18.9813232421875,1,.0743243247270584,1.159999966621399,.4099999964237213,1.289999961853027,2.859999895095825,119.1026840209961
1973,34,1,MVA,18-20 yrs,165,361033,18.9813232421875,1,.0743243247270584,1.159999966621399,.4099999964237213,1.289999961853027,2.859999895095825,45.70219421386719
1973,34,1,suicide,18-20 yrs,27,361033,18.9813232421875,1,.0743243247270584,1.159999966621399,.4099999964237213,1.289999961853027,2.859999895095825,7.478540897369385
1973,34,1,homicide,18-20 yrs,36,361033,18.9813232421875,1,.0743243247270584,1.159999966621399,.4099999964237213,1.289999961853027,2.859999895095825,9.97138786315918
1973,34,1,other external,18-20 yrs,80,361033,18.9813232421875,1,.0743243247270584,1.159999966621399,.4099999964237213,1.289999961853027,2.859999895095825,22.15863990783691
1973,34,1,internal,18-20 yrs,122,361033,18.9813232421875,1,.0743243247270584,1.159999966621399,.4099999964237213,1.289999961853027,2.859999895095825,33.79192352294922
1974,34,1,all,18-20 yrs,427,365441,18.98592567443848,1,.066937118768692,1.159999966621399,.4099999964237213,1.259999990463257,2.839999914169312,116.8451232910156
1974,34,1,MVA,18-20 yrs,141,365441,18.98592567443848,1,.066937118768692,1.159999966621399,.4099999964237213,1.259999990463257,2.839999914169312,38.58351898193359
1974,34,1,suicide,18-20 yrs,26,365441,18.98592567443848,1,.066937118768692,1.159999966621399,.4099999964237213,1.259999990463257,2.839999914169312,7.114691734313965
1974,34,1,homicide,18-20 yrs,42,365441,18.98592567443848,1,.066937118768692,1.159999966621399,.4099999964237213,1.259999990463257,2.839999914169312,11.49296283721924
1974,34,1,other external,18-20 yrs,74,365441,18.98592567443848,1,.066937118768692,1.159999966621399,.4099999964237213,1.259999990463257,2.839999914169312,20.2495059967041
1974,34,1,internal,18-20 yrs,144,365441,18.98592567443848,1,.066937118768692,1.159999966621399,.4099999964237213,1.259999990463257,2.839999914169312,39.40444564819336
1975,34,1,all,18-20 yrs,424,372021,18.98017311096191,1,.0613382905721664,1.159999966621399,.4199999868869781,1.220000028610229,2.809999942779541,113.9720611572266
1975,34,1,MVA,18-20 yrs,174,372021,18.98017311096191,1,.0613382905721664,1.159999966621399,.4199999868869781,1.220000028610229,2.809999942779541,46.77155303955078
1975,34,1,suicide,18-20 yrs,30,372021,18.98017311096191,1,.0613382905721664,1.159999966621399,.4199999868869781,1.220000028610229,2.809999942779541,8.064061164855957
1975,34,1,homicide,18-20 yrs,44,372021,18.98017311096191,1,.0613382905721664,1.159999966621399,.4199999868869781,1.220000028610229,2.809999942779541,11.82728958129883
1975,34,1,other external,18-20 yrs,65,372021,18.98017311096191,1,.0613382905721664,1.159999966621399,.4199999868869781,1.220000028610229,2.809999942779541,17.47213172912598
1975,34,1,internal,18-20 yrs,111,372021,18.98017311096191,1,.0613382905721664,1.159999966621399,.4199999868869781,1.220000028610229,2.809999942779541,29.8370246887207
1976,34,1,all,18-20 yrs,375,377849,18.9823112487793,1,.0579964816570282,1.129999995231628,.4199999868869781,1.190000057220459,2.75,99.24599456787109
1976,34,1,MVA,18-20 yrs,138,377849,18.9823112487793,1,.0579964816570282,1.129999995231628,.4199999868869781,1.190000057220459,2.75,36.52252578735352
1976,34,1,suicide,18-20 yrs,42,377849,18.9823112487793,1,.0579964816570282,1.129999995231628,.4199999868869781,1.190000057220459,2.75,11.11555099487305
1976,34,1,homicide,18-20 yrs,36,377849,18.9823112487793,1,.0579964816570282,1.129999995231628,.4199999868869781,1.190000057220459,2.75,9.527615547180176
1976,34,1,other external,18-20 yrs,47,377849,18.9823112487793,1,.0579964816570282,1.129999995231628,.4199999868869781,1.190000057220459,2.75,12.4388313293457
1976,34,1,internal,18-20 yrs,112,377849,18.9823112487793,1,.0579964816570282,1.129999995231628,.4199999868869781,1.190000057220459,2.75,29.64146995544434
1977,34,1,all,18-20 yrs,391,380597,18.99729156494141,1,.0544554479420185,1.159999966621399,.4000000059604645,1.129999995231628,2.690000057220459,102.7333374023438
1977,34,1,MVA,18-20 yrs,172,380597,18.99729156494141,1,.0544554479420185,1.159999966621399,.4000000059604645,1.129999995231628,2.690000057220459,45.19215774536133
1977,34,1,suicide,18-20 yrs,31,380597,18.99729156494141,1,.0544554479420185,1.159999966621399,.4000000059604645,1.129999995231628,2.690000057220459,8.145098686218262
1977,34,1,homicide,18-20 yrs,31,380597,18.99729156494141,1,.0544554479420185,1.159999966621399,.4000000059604645,1.129999995231628,2.690000057220459,8.145098686218262
1977,34,1,other external,18-20 yrs,56,380597,18.99729156494141,1,.0544554479420185,1.159999966621399,.4000000059604645,1.129999995231628,2.690000057220459,14.71372604370117
1977,34,1,internal,18-20 yrs,101,380597,18.99729156494141,1,.0544554479420185,1.159999966621399,.4000000059604645,1.129999995231628,2.690000057220459,26.53725624084473
1978,34,1,all,18-20 yrs,349,377580,19.0048999786377,1,.0506135001778603,1.169999957084656,.4199999868869781,1.100000023841858,2.690000057220459,92.43074035644531
1978,34,1,MVA,18-20 yrs,142,377580,19.0048999786377,1,.0506135001778603,1.169999957084656,.4199999868869781,1.100000023841858,2.690000057220459,37.60792541503906
1978,34,1,suicide,18-20 yrs,24,377580,19.0048999786377,1,.0506135001778603,1.169999957084656,.4199999868869781,1.100000023841858,2.690000057220459,6.356268882751465
1978,34,1,homicide,18-20 yrs,31,377580,19.0048999786377,1,.0506135001778603,1.169999957084656,.4199999868869781,1.100000023841858,2.690000057220459,8.210180282592773
1978,34,1,other external,18-20 yrs,59,377580,19.0048999786377,1,.0506135001778603,1.169999957084656,.4199999868869781,1.100000023841858,2.690000057220459,15.62582778930664
1978,34,1,internal,18-20 yrs,93,377580,19.0048999786377,1,.0506135001778603,1.169999957084656,.4199999868869781,1.100000023841858,2.690000057220459,24.63054275512695
1979,34,1,all,18-20 yrs,392,377821,18.9991455078125,1,.0454545468091965,1.179999947547913,.4300000071525574,1.100000023841858,2.710000038146973,103.7528381347656
1979,34,1,MVA,18-20 yrs,168,377821,18.9991455078125,1,.0454545468091965,1.179999947547913,.4300000071525574,1.100000023841858,2.710000038146973,44.46549987792969
1979,34,1,suicide,18-20 yrs,29,377821,18.9991455078125,1,.0454545468091965,1.179999947547913,.4300000071525574,1.100000023841858,2.710000038146973,7.675592422485352
1979,34,1,homicide,18-20 yrs,39,377821,18.9991455078125,1,.0454545468091965,1.179999947547913,.4300000071525574,1.100000023841858,2.710000038146973,10.32234859466553
1979,34,1,other external,18-20 yrs,59,377821,18.9991455078125,1,.0454545468091965,1.179999947547913,.4300000071525574,1.100000023841858,2.710000038146973,15.61585998535156
1979,34,1,internal,18-20 yrs,97,377821,18.9991455078125,1,.0454545468091965,1.179999947547913,.4300000071525574,1.100000023841858,2.710000038146973,25.67353248596191
1980,34,.8299978375434875,all,18-20 yrs,402,385532,18.98618507385254,.8299978375434875,.0400485433638096,1.230000019073486,.4699999988079071,1.129999995231628,2.829999923706055,104.2714996337891
1980,34,.8299978375434875,MVA,18-20 yrs,163,385532,18.98618507385254,.8299978375434875,.0400485433638096,1.230000019073486,.4699999988079071,1.129999995231628,2.829999923706055,42.27923965454102
1980,34,.8299978375434875,suicide,18-20 yrs,44,385532,18.98618507385254,.8299978375434875,.0400485433638096,1.230000019073486,.4699999988079071,1.129999995231628,2.829999923706055,11.41280078887939
1980,34,.8299978375434875,homicide,18-20 yrs,40,385532,18.98618507385254,.8299978375434875,.0400485433638096,1.230000019073486,.4699999988079071,1.129999995231628,2.829999923706055,10.37527370452881
1980,34,.8299978375434875,other external,18-20 yrs,61,385532,18.98618507385254,.8299978375434875,.0400485433638096,1.230000019073486,.4699999988079071,1.129999995231628,2.829999923706055,15.82229232788086
1980,34,.8299978375434875,internal,18-20 yrs,94,385532,18.98618507385254,.8299978375434875,.0400485433638096,1.230000019073486,.4699999988079071,1.129999995231628,2.829999923706055,24.38189315795898
1981,34,.6595242619514465,all,18-20 yrs,360,397438,18.9821834564209,.6595242619514465,.0363036282360554,1.220000028610229,.5099999904632568,1.149999976158142,2.869999885559082,90.58016967773438
1981,34,.6595242619514465,MVA,18-20 yrs,162,397438,18.9821834564209,.6595242619514465,.0363036282360554,1.220000028610229,.5099999904632568,1.149999976158142,2.869999885559082,40.76107406616211
1981,34,.6595242619514465,suicide,18-20 yrs,29,397438,18.9821834564209,.6595242619514465,.0363036282360554,1.220000028610229,.5099999904632568,1.149999976158142,2.869999885559082,7.296735763549805
1981,34,.6595242619514465,homicide,18-20 yrs,46,397438,18.9821834564209,.6595242619514465,.0363036282360554,1.220000028610229,.5099999904632568,1.149999976158142,2.869999885559082,11.57413196563721
1981,34,.6595242619514465,other external,18-20 yrs,55,397438,18.9821834564209,.6595242619514465,.0363036282360554,1.220000028610229,.5099999904632568,1.149999976158142,2.869999885559082,13.83863639831543
1981,34,.6595242619514465,internal,18-20 yrs,68,397438,18.9821834564209,.6595242619514465,.0363036282360554,1.220000028610229,.5099999904632568,1.149999976158142,2.869999885559082,17.10958671569824
1982,34,.6682873964309692,all,18-20 yrs,317,403931,18.99373435974121,.6682873964309692,.0341968908905983,1.220000028610229,.5199999809265137,1.129999995231628,2.869999885559082,78.47875213623047
1982,34,.6682873964309692,MVA,18-20 yrs,140,403931,18.99373435974121,.6682873964309692,.0341968908905983,1.220000028610229,.5199999809265137,1.129999995231628,2.869999885559082,34.65938568115234
1982,34,.6682873964309692,suicide,18-20 yrs,29,403931,18.99373435974121,.6682873964309692,.0341968908905983,1.220000028610229,.5199999809265137,1.129999995231628,2.869999885559082,7.179443836212158
1982,34,.6682873964309692,homicide,18-20 yrs,42,403931,18.99373435974121,.6682873964309692,.0341968908905983,1.220000028610229,.5199999809265137,1.129999995231628,2.869999885559082,10.3978157043457
1982,34,.6682873964309692,other external,18-20 yrs,36,403931,18.99373435974121,.6682873964309692,.0341968908905983,1.220000028610229,.5199999809265137,1.129999995231628,2.869999885559082,8.912413597106934
1982,34,.6682873964309692,internal,18-20 yrs,70,403931,18.99373435974121,.6682873964309692,.0341968908905983,1.220000028610229,.5199999809265137,1.129999995231628,2.869999885559082,17.32969284057617
1983,34,.5085621476173401,all,18-20 yrs,293,402264,19.01805686950684,.5085621476173401,.0331325307488441,1.210000038146973,.5199999809265137,1.129999995231628,2.859999895095825,72.83773803710938
1983,34,.5085621476173401,MVA,18-20 yrs,113,402264,19.01805686950684,.5085621476173401,.0331325307488441,1.210000038146973,.5199999809265137,1.129999995231628,2.859999895095825,28.09100532531738
1983,34,.5085621476173401,suicide,18-20 yrs,30,402264,19.01805686950684,.5085621476173401,.0331325307488441,1.210000038146973,.5199999809265137,1.129999995231628,2.859999895095825,7.457788944244385
1983,34,.5085621476173401,homicide,18-20 yrs,33,402264,19.01805686950684,.5085621476173401,.0331325307488441,1.210000038146973,.5199999809265137,1.129999995231628,2.859999895095825,8.203567504882813
1983,34,.5085621476173401,other external,18-20 yrs,43,402264,19.01805686950684,.5085621476173401,.0331325307488441,1.210000038146973,.5199999809265137,1.129999995231628,2.859999895095825,10.68949699401855
1983,34,.5085621476173401,internal,18-20 yrs,74,402264,19.01805686950684,.5085621476173401,.0331325307488441,1.210000038146973,.5199999809265137,1.129999995231628,2.859999895095825,18.3958797454834
1970,35,0,all,18-20 yrs,118,55387,18.96047782897949,0,.2061855643987656,1.200000047683716,.3600000143051147,.9800000190734863,2.539999961853027,213.04638671875
1970,35,0,MVA,18-20 yrs,61,55387,18.96047782897949,0,.2061855643987656,1.200000047683716,.3600000143051147,.9800000190734863,2.539999961853027,110.134147644043
1970,35,0,suicide,18-20 yrs,5,55387,18.96047782897949,0,.2061855643987656,1.200000047683716,.3600000143051147,.9800000190734863,2.539999961853027,9.027389526367188
1970,35,0,homicide,18-20 yrs,6,55387,18.96047782897949,0,.2061855643987656,1.200000047683716,.3600000143051147,.9800000190734863,2.539999961853027,10.83286666870117
1970,35,0,other external,18-20 yrs,22,55387,18.96047782897949,0,.2061855643987656,1.200000047683716,.3600000143051147,.9800000190734863,2.539999961853027,39.72051239013672
1970,35,0,internal,18-20 yrs,24,55387,18.96047782897949,0,.2061855643987656,1.200000047683716,.3600000143051147,.9800000190734863,2.539999961853027,43.33146667480469
